date,station_id,device_id,name,timestamp,rainfall_value,reading_type,reading_unit,Rain Conditions
4/8/2024,S66,S66,Kranji Way,2024-08-04T16:05:00+08:00,0.2,TB1 Rainfall 5 Minute Total F,mm,
4/8/2024,S24,S24,Upper Changi Road North,2024-08-04T16:05:00+08:00,1.6,TB1 Rainfall 5 Minute Total F,mm,
4/8/2024,S69,S69,Upper Peirce Reservoir Park,2024-08-04T16:05:00+08:00,0.2,TB1 Rainfall 5 Minute Total F,mm,
4/8/2024,S123,S123,Towner Road,2024-08-04T16:05:00+08:00,0.4,TB1 Rainfall 5 Minute Total F,mm,
4/8/2024,S108,S108,Marina Gardens Drive,2024-08-04T16:05:00+08:00,0.2,TB1 Rainfall 5 Minute Total F,mm,
4/8/2024,S900,S900,Seletar Aerospace View,2024-08-04T16:05:00+08:00,0.8,TB1 Rainfall 5 Minute Total F,mm,
4/8/2024,S109,S109,Ang Mo Kio Avenue 5,2024-08-04T16:05:00+08:00,0.4,TB1 Rainfall 5 Minute Total F,mm,
4/8/2024,S107,S107,East Coast Parkway,2024-08-04T16:05:00+08:00,2.4,TB1 Rainfall 5 Minute Total F,mm,
4/8/2024,S104,S104,Woodlands Avenue 9,2024-08-04T16:05:00+08:00,0.2,TB1 Rainfall 5 Minute Total F,mm,
4/8/2024,S224,S224,Airport Boulevard,2024-08-04T16:05:00+08:00,0.804,TB1 Rainfall 5 Minute Total F,mm,
4/8/2024,S77,S77,Alexandra Road,2024-08-04T16:05:00+08:00,0.2,TB1 Rainfall 5 Minute Total F,mm,
4/8/2024,S79,S79,Somerset Road,2024-08-04T16:05:00+08:00,0.2,TB1 Rainfall 5 Minute Total F,mm,
4/8/2024,S78,S78,Poole Road,2024-08-04T16:05:00+08:00,0.4,TB1 Rainfall 5 Minute Total F,mm,
4/8/2024,S111,S111,Scotts Road,2024-08-04T16:05:00+08:00,0.2,TB1 Rainfall 5 Minute Total F,mm,
4/8/2024,S230,S230,West Coast Road,2024-08-04T16:05:00+08:00,0.2,TB1 Rainfall 5 Minute Total F,mm,
4/8/2024,S219,S219,Yio Chu Kang Road,2024-08-04T16:00:00+08:00,1.206,TB1 Rainfall 5 Minute Total F,mm,
4/8/2024,S216,S216,Ang Mo Kio Avenue 10,2024-08-04T16:00:00+08:00,0.612,TB1 Rainfall 5 Minute Total F,mm,
4/8/2024,S217,S217,Bishan Street 13,2024-08-04T16:00:00+08:00,0.394,TB1 Rainfall 5 Minute Total F,mm,
4/8/2024,S214,S214,Tanjong Rhu,2024-08-04T16:00:00+08:00,0.394,TB1 Rainfall 5 Minute Total F,mm,
4/8/2024,S215,S215,Geylang East Central,2024-08-04T16:00:00+08:00,0.406,TB1 Rainfall 5 Minute Total F,mm,
4/8/2024,S212,S212,Tampines Avenue 9,2024-08-04T16:00:00+08:00,2.6,TB1 Rainfall 5 Minute Total F,mm,
4/8/2024,S213,S213,Coronation Walk,2024-08-04T16:00:00+08:00,0.4,TB1 Rainfall 5 Minute Total F,mm,
4/8/2024,S81,S81,Punggol Central,2024-08-04T16:00:00+08:00,0.4,TB1 Rainfall 5 Minute Total F,mm,
4/8/2024,S84,S84,Simei Avenue,2024-08-04T16:00:00+08:00,1.2,TB1 Rainfall 5 Minute Total F,mm,
4/8/2024,S88,S88,Toa Payoh North,2024-08-04T16:00:00+08:00,0.2,TB1 Rainfall 5 Minute Total F,mm,
4/8/2024,S43,S43,Kim Chuan Road,2024-08-04T16:00:00+08:00,0.4,TB1 Rainfall 5 Minute Total F,mm,
4/8/2024,S221,S221,Hougang Avenue 1,2024-08-04T16:00:00+08:00,0.396,TB1 Rainfall 5 Minute Total F,mm,
4/8/2024,S222,S222,Henderson Road,2024-08-04T16:00:00+08:00,0.201,TB1 Rainfall 5 Minute Total F,mm,
4/8/2024,S08,S08,Upper Thomson Road,2024-08-04T16:00:00+08:00,0.8,TB1 Rainfall 5 Minute Total F,mm,
4/8/2024,S07,S07,Lornie Road,2024-08-04T16:00:00+08:00,0.4,TB1 Rainfall 5 Minute Total F,mm,
4/8/2024,S220,S220,Compassvale Lane,2024-08-04T16:00:00+08:00,1.015,TB1 Rainfall 5 Minute Total F,mm,
4/8/2024,S207,S207,Bedok Road,2024-08-04T16:00:00+08:00,3.417,TB1 Rainfall 5 Minute Total F,mm,
4/8/2024,S208,S208,Changi East Close,2024-08-04T16:00:00+08:00,0.612,TB1 Rainfall 5 Minute Total F,mm,
4/8/2024,S201,S201,Clementi Park,2024-08-04T16:00:00+08:00,0.2,TB1 Rainfall 5 Minute Total F,mm,
4/8/2024,S90,S90,Bukit Timah Road,2024-08-04T16:00:00+08:00,0.6,TB1 Rainfall 5 Minute Total F,mm,
4/8/2024,S94,S94,Pasir Ris Street 51,2024-08-04T16:00:00+08:00,0.4,TB1 Rainfall 5 Minute Total F,mm,
4/8/2024,S210,S210,Woodlands Centre,2024-08-04T16:00:00+08:00,0.201,TB1 Rainfall 5 Minute Total F,mm,
4/8/2024,S211,S211,Kranji Road,2024-08-04T16:00:00+08:00,0.203,TB1 Rainfall 5 Minute Total F,mm,
4/8/2024,S116,S116,West Coast Highway,2024-08-04T16:00:00+08:00,0.2,TB1 Rainfall 5 Minute Total F,mm,
4/8/2024,S113,S113,Marine Parade Road,2024-08-04T16:00:00+08:00,1,TB1 Rainfall 5 Minute Total F,mm,
4/8/2024,S24,S24,Upper Changi Road North,2024-08-04T16:00:00+08:00,3.6,TB1 Rainfall 5 Minute Total F,mm,
4/8/2024,S69,S69,Upper Peirce Reservoir Park,2024-08-04T16:00:00+08:00,0.2,TB1 Rainfall 5 Minute Total F,mm,
4/8/2024,S123,S123,Towner Road,2024-08-04T16:00:00+08:00,0.2,TB1 Rainfall 5 Minute Total F,mm,
4/8/2024,S900,S900,Seletar Aerospace View,2024-08-04T16:00:00+08:00,0.6,TB1 Rainfall 5 Minute Total F,mm,
4/8/2024,S109,S109,Ang Mo Kio Avenue 5,2024-08-04T16:00:00+08:00,1,TB1 Rainfall 5 Minute Total F,mm,
4/8/2024,S227,S227,Woodlands Drive 62,2024-08-04T16:00:00+08:00,0.202,TB1 Rainfall 5 Minute Total F,mm,
4/8/2024,S107,S107,East Coast Parkway,2024-08-04T16:00:00+08:00,2.6,TB1 Rainfall 5 Minute Total F,mm,
4/8/2024,S104,S104,Woodlands Avenue 9,2024-08-04T16:00:00+08:00,0.2,TB1 Rainfall 5 Minute Total F,mm,
4/8/2024,S226,S226,Malan Road,2024-08-04T16:00:00+08:00,0.2,TB1 Rainfall 5 Minute Total F,mm,
4/8/2024,S223,S223,Margaret Drive,2024-08-04T16:00:00+08:00,0.203,TB1 Rainfall 5 Minute Total F,mm,
4/8/2024,S224,S224,Airport Boulevard,2024-08-04T16:00:00+08:00,2.412,TB1 Rainfall 5 Minute Total F,mm,
4/8/2024,S71,S71,Kent Ridge Road,2024-08-04T16:00:00+08:00,0.2,TB1 Rainfall 5 Minute Total F,mm,
4/8/2024,S77,S77,Alexandra Road,2024-08-04T16:00:00+08:00,0.2,TB1 Rainfall 5 Minute Total F,mm,
4/8/2024,S35,S35,Old Toh Tuck Road,2024-08-04T16:00:00+08:00,0.2,TB1 Rainfall 5 Minute Total F,mm,
4/8/2024,S79,S79,Somerset Road,2024-08-04T16:00:00+08:00,0.2,TB1 Rainfall 5 Minute Total F,mm,
4/8/2024,S78,S78,Poole Road,2024-08-04T16:00:00+08:00,0.6,TB1 Rainfall 5 Minute Total F,mm,
4/8/2024,S111,S111,Scotts Road,2024-08-04T16:00:00+08:00,0.4,TB1 Rainfall 5 Minute Total F,mm,
4/8/2024,S219,S219,Yio Chu Kang Road,2024-08-04T15:55:00+08:00,1.608,TB1 Rainfall 5 Minute Total F,mm,
4/8/2024,S216,S216,Ang Mo Kio Avenue 10,2024-08-04T15:55:00+08:00,0.816,TB1 Rainfall 5 Minute Total F,mm,
4/8/2024,S217,S217,Bishan Street 13,2024-08-04T15:55:00+08:00,0.985,TB1 Rainfall 5 Minute Total F,mm,
4/8/2024,S214,S214,Tanjong Rhu,2024-08-04T15:55:00+08:00,0.591,TB1 Rainfall 5 Minute Total F,mm,
4/8/2024,S215,S215,Geylang East Central,2024-08-04T15:55:00+08:00,1.218,TB1 Rainfall 5 Minute Total F,mm,
4/8/2024,S212,S212,Tampines Avenue 9,2024-08-04T15:55:00+08:00,2.4,TB1 Rainfall 5 Minute Total F,mm,
4/8/2024,S81,S81,Punggol Central,2024-08-04T15:55:00+08:00,0.8,TB1 Rainfall 5 Minute Total F,mm,
4/8/2024,S84,S84,Simei Avenue,2024-08-04T15:55:00+08:00,1.4,TB1 Rainfall 5 Minute Total F,mm,
4/8/2024,S88,S88,Toa Payoh North,2024-08-04T15:55:00+08:00,0.8,TB1 Rainfall 5 Minute Total F,mm,
4/8/2024,S43,S43,Kim Chuan Road,2024-08-04T15:55:00+08:00,0.4,TB1 Rainfall 5 Minute Total F,mm,
4/8/2024,S221,S221,Hougang Avenue 1,2024-08-04T15:55:00+08:00,1.584,TB1 Rainfall 5 Minute Total F,mm,
4/8/2024,S222,S222,Henderson Road,2024-08-04T15:55:00+08:00,0.402,TB1 Rainfall 5 Minute Total F,mm,
4/8/2024,S08,S08,Upper Thomson Road,2024-08-04T15:55:00+08:00,0.4,TB1 Rainfall 5 Minute Total F,mm,
4/8/2024,S07,S07,Lornie Road,2024-08-04T15:55:00+08:00,0.6,TB1 Rainfall 5 Minute Total F,mm,
4/8/2024,S220,S220,Compassvale Lane,2024-08-04T15:55:00+08:00,0.812,TB1 Rainfall 5 Minute Total F,mm,
4/8/2024,S207,S207,Bedok Road,2024-08-04T15:55:00+08:00,3.417,TB1 Rainfall 5 Minute Total F,mm,
4/8/2024,S208,S208,Changi East Close,2024-08-04T15:55:00+08:00,1.836,TB1 Rainfall 5 Minute Total F,mm,
4/8/2024,S90,S90,Bukit Timah Road,2024-08-04T15:55:00+08:00,0.4,TB1 Rainfall 5 Minute Total F,mm,
4/8/2024,S50,S50,Clementi Road,2024-08-04T15:55:00+08:00,0.2,TB1 Rainfall 5 Minute Total F,mm,
4/8/2024,S94,S94,Pasir Ris Street 51,2024-08-04T15:55:00+08:00,1.2,TB1 Rainfall 5 Minute Total F,mm,
4/8/2024,S210,S210,Woodlands Centre,2024-08-04T15:55:00+08:00,0.201,TB1 Rainfall 5 Minute Total F,mm,
4/8/2024,S119,S119,Nicoll Highway,2024-08-04T15:55:00+08:00,0.2,TB1 Rainfall 5 Minute Total F,mm,
4/8/2024,S113,S113,Marine Parade Road,2024-08-04T15:55:00+08:00,1.2,TB1 Rainfall 5 Minute Total F,mm,
4/8/2024,S60,S60,Sentosa,2024-08-04T15:55:00+08:00,0.2,TB1 Rainfall 5 Minute Total F,mm,
4/8/2024,S66,S66,Kranji Way,2024-08-04T15:55:00+08:00,0.2,TB1 Rainfall 5 Minute Total F,mm,
4/8/2024,S24,S24,Upper Changi Road North,2024-08-04T15:55:00+08:00,2.6,TB1 Rainfall 5 Minute Total F,mm,
4/8/2024,S123,S123,Towner Road,2024-08-04T15:55:00+08:00,0.4,TB1 Rainfall 5 Minute Total F,mm,
4/8/2024,S108,S108,Marina Gardens Drive,2024-08-04T15:55:00+08:00,0.4,TB1 Rainfall 5 Minute Total F,mm,
4/8/2024,S900,S900,Seletar Aerospace View,2024-08-04T15:55:00+08:00,0.8,TB1 Rainfall 5 Minute Total F,mm,
4/8/2024,S109,S109,Ang Mo Kio Avenue 5,2024-08-04T15:55:00+08:00,0.6,TB1 Rainfall 5 Minute Total F,mm,
4/8/2024,S227,S227,Woodlands Drive 62,2024-08-04T15:55:00+08:00,0.202,TB1 Rainfall 5 Minute Total F,mm,
4/8/2024,S107,S107,East Coast Parkway,2024-08-04T15:55:00+08:00,2,TB1 Rainfall 5 Minute Total F,mm,
4/8/2024,S226,S226,Malan Road,2024-08-04T15:55:00+08:00,0.2,TB1 Rainfall 5 Minute Total F,mm,
4/8/2024,S223,S223,Margaret Drive,2024-08-04T15:55:00+08:00,0.203,TB1 Rainfall 5 Minute Total F,mm,
4/8/2024,S224,S224,Airport Boulevard,2024-08-04T15:55:00+08:00,3.819,TB1 Rainfall 5 Minute Total F,mm,
4/8/2024,S71,S71,Kent Ridge Road,2024-08-04T15:55:00+08:00,0.4,TB1 Rainfall 5 Minute Total F,mm,
4/8/2024,S77,S77,Alexandra Road,2024-08-04T15:55:00+08:00,0.4,TB1 Rainfall 5 Minute Total F,mm,
4/8/2024,S79,S79,Somerset Road,2024-08-04T15:55:00+08:00,0.4,TB1 Rainfall 5 Minute Total F,mm,
4/8/2024,S78,S78,Poole Road,2024-08-04T15:55:00+08:00,1,TB1 Rainfall 5 Minute Total F,mm,
4/8/2024,S111,S111,Scotts Road,2024-08-04T15:55:00+08:00,0.4,TB1 Rainfall 5 Minute Total F,mm,
4/8/2024,S230,S230,West Coast Road,2024-08-04T15:55:00+08:00,0.2,TB1 Rainfall 5 Minute Total F,mm,
4/8/2024,S219,S219,Yio Chu Kang Road,2024-08-04T15:50:00+08:00,1.608,TB1 Rainfall 5 Minute Total F,mm,
4/8/2024,S216,S216,Ang Mo Kio Avenue 10,2024-08-04T15:50:00+08:00,0.612,TB1 Rainfall 5 Minute Total F,mm,
4/8/2024,S217,S217,Bishan Street 13,2024-08-04T15:50:00+08:00,1.182,TB1 Rainfall 5 Minute Total F,mm,
4/8/2024,S214,S214,Tanjong Rhu,2024-08-04T15:50:00+08:00,0.788,TB1 Rainfall 5 Minute Total F,mm,
4/8/2024,S215,S215,Geylang East Central,2024-08-04T15:50:00+08:00,0.406,TB1 Rainfall 5 Minute Total F,mm,
4/8/2024,S212,S212,Tampines Avenue 9,2024-08-04T15:50:00+08:00,2,TB1 Rainfall 5 Minute Total F,mm,
4/8/2024,S213,S213,Coronation Walk,2024-08-04T15:50:00+08:00,0.4,TB1 Rainfall 5 Minute Total F,mm,
4/8/2024,S81,S81,Punggol Central,2024-08-04T15:50:00+08:00,0.4,TB1 Rainfall 5 Minute Total F,mm,
4/8/2024,S84,S84,Simei Avenue,2024-08-04T15:50:00+08:00,0.8,TB1 Rainfall 5 Minute Total F,mm,
4/8/2024,S88,S88,Toa Payoh North,2024-08-04T15:50:00+08:00,1.6,TB1 Rainfall 5 Minute Total F,mm,
4/8/2024,S43,S43,Kim Chuan Road,2024-08-04T15:50:00+08:00,0.6,TB1 Rainfall 5 Minute Total F,mm,
4/8/2024,S221,S221,Hougang Avenue 1,2024-08-04T15:50:00+08:00,1.98,TB1 Rainfall 5 Minute Total F,mm,
4/8/2024,S222,S222,Henderson Road,2024-08-04T15:50:00+08:00,0.402,TB1 Rainfall 5 Minute Total F,mm,
4/8/2024,S07,S07,Lornie Road,2024-08-04T15:50:00+08:00,0.6,TB1 Rainfall 5 Minute Total F,mm,
4/8/2024,S220,S220,Compassvale Lane,2024-08-04T15:50:00+08:00,1.421,TB1 Rainfall 5 Minute Total F,mm,
4/8/2024,S207,S207,Bedok Road,2024-08-04T15:50:00+08:00,4.02,TB1 Rainfall 5 Minute Total F,mm,
4/8/2024,S208,S208,Changi East Close,2024-08-04T15:50:00+08:00,1.224,TB1 Rainfall 5 Minute Total F,mm,
4/8/2024,S90,S90,Bukit Timah Road,2024-08-04T15:50:00+08:00,0.4,TB1 Rainfall 5 Minute Total F,mm,
4/8/2024,S94,S94,Pasir Ris Street 51,2024-08-04T15:50:00+08:00,2,TB1 Rainfall 5 Minute Total F,mm,
4/8/2024,S211,S211,Kranji Road,2024-08-04T15:50:00+08:00,0.203,TB1 Rainfall 5 Minute Total F,mm,
4/8/2024,S119,S119,Nicoll Highway,2024-08-04T15:50:00+08:00,0.4,TB1 Rainfall 5 Minute Total F,mm,
4/8/2024,S113,S113,Marine Parade Road,2024-08-04T15:50:00+08:00,2.2,TB1 Rainfall 5 Minute Total F,mm,
4/8/2024,S60,S60,Sentosa,2024-08-04T15:50:00+08:00,0.2,TB1 Rainfall 5 Minute Total F,mm,
4/8/2024,S24,S24,Upper Changi Road North,2024-08-04T15:50:00+08:00,1,TB1 Rainfall 5 Minute Total F,mm,
4/8/2024,S123,S123,Towner Road,2024-08-04T15:50:00+08:00,0.2,TB1 Rainfall 5 Minute Total F,mm,
4/8/2024,S108,S108,Marina Gardens Drive,2024-08-04T15:50:00+08:00,0.6,TB1 Rainfall 5 Minute Total F,mm,
4/8/2024,S900,S900,Seletar Aerospace View,2024-08-04T15:50:00+08:00,0.2,TB1 Rainfall 5 Minute Total F,mm,
4/8/2024,S109,S109,Ang Mo Kio Avenue 5,2024-08-04T15:50:00+08:00,0.2,TB1 Rainfall 5 Minute Total F,mm,
4/8/2024,S107,S107,East Coast Parkway,2024-08-04T15:50:00+08:00,3.6,TB1 Rainfall 5 Minute Total F,mm,
4/8/2024,S226,S226,Malan Road,2024-08-04T15:50:00+08:00,0.4,TB1 Rainfall 5 Minute Total F,mm,
4/8/2024,S223,S223,Margaret Drive,2024-08-04T15:50:00+08:00,0.203,TB1 Rainfall 5 Minute Total F,mm,
4/8/2024,S224,S224,Airport Boulevard,2024-08-04T15:50:00+08:00,4.824,TB1 Rainfall 5 Minute Total F,mm,
4/8/2024,S71,S71,Kent Ridge Road,2024-08-04T15:50:00+08:00,0.2,TB1 Rainfall 5 Minute Total F,mm,
4/8/2024,S77,S77,Alexandra Road,2024-08-04T15:50:00+08:00,0.4,TB1 Rainfall 5 Minute Total F,mm,
4/8/2024,S79,S79,Somerset Road,2024-08-04T15:50:00+08:00,0.4,TB1 Rainfall 5 Minute Total F,mm,
4/8/2024,S78,S78,Poole Road,2024-08-04T15:50:00+08:00,1.2,TB1 Rainfall 5 Minute Total F,mm,
4/8/2024,S111,S111,Scotts Road,2024-08-04T15:50:00+08:00,0.6,TB1 Rainfall 5 Minute Total F,mm,
4/8/2024,S219,S219,Yio Chu Kang Road,2024-08-04T15:45:00+08:00,0.603,TB1 Rainfall 5 Minute Total F,mm,
4/8/2024,S217,S217,Bishan Street 13,2024-08-04T15:45:00+08:00,0.197,TB1 Rainfall 5 Minute Total F,mm,
4/8/2024,S214,S214,Tanjong Rhu,2024-08-04T15:45:00+08:00,0.788,TB1 Rainfall 5 Minute Total F,mm,
4/8/2024,S215,S215,Geylang East Central,2024-08-04T15:45:00+08:00,0.609,TB1 Rainfall 5 Minute Total F,mm,
4/8/2024,S212,S212,Tampines Avenue 9,2024-08-04T15:45:00+08:00,2.2,TB1 Rainfall 5 Minute Total F,mm,
4/8/2024,S213,S213,Coronation Walk,2024-08-04T15:45:00+08:00,0.4,TB1 Rainfall 5 Minute Total F,mm,
4/8/2024,S84,S84,Simei Avenue,2024-08-04T15:45:00+08:00,1.2,TB1 Rainfall 5 Minute Total F,mm,
4/8/2024,S88,S88,Toa Payoh North,2024-08-04T15:45:00+08:00,1,TB1 Rainfall 5 Minute Total F,mm,
4/8/2024,S43,S43,Kim Chuan Road,2024-08-04T15:45:00+08:00,1.2,TB1 Rainfall 5 Minute Total F,mm,
4/8/2024,S221,S221,Hougang Avenue 1,2024-08-04T15:45:00+08:00,0.99,TB1 Rainfall 5 Minute Total F,mm,
4/8/2024,S222,S222,Henderson Road,2024-08-04T15:45:00+08:00,1.005,TB1 Rainfall 5 Minute Total F,mm,
4/8/2024,S07,S07,Lornie Road,2024-08-04T15:45:00+08:00,0.4,TB1 Rainfall 5 Minute Total F,mm,
4/8/2024,S220,S220,Compassvale Lane,2024-08-04T15:45:00+08:00,0.812,TB1 Rainfall 5 Minute Total F,mm,
4/8/2024,S207,S207,Bedok Road,2024-08-04T15:45:00+08:00,4.422,TB1 Rainfall 5 Minute Total F,mm,
4/8/2024,S208,S208,Changi East Close,2024-08-04T15:45:00+08:00,2.244,TB1 Rainfall 5 Minute Total F,mm,
4/8/2024,S90,S90,Bukit Timah Road,2024-08-04T15:45:00+08:00,0.2,TB1 Rainfall 5 Minute Total F,mm,
4/8/2024,S209,S209,Yishun Ring Road,2024-08-04T15:45:00+08:00,0.202,TB1 Rainfall 5 Minute Total F,mm,
4/8/2024,S94,S94,Pasir Ris Street 51,2024-08-04T15:45:00+08:00,2.2,TB1 Rainfall 5 Minute Total F,mm,
4/8/2024,S210,S210,Woodlands Centre,2024-08-04T15:45:00+08:00,0.201,TB1 Rainfall 5 Minute Total F,mm,
4/8/2024,S211,S211,Kranji Road,2024-08-04T15:45:00+08:00,0.203,TB1 Rainfall 5 Minute Total F,mm,
4/8/2024,S119,S119,Nicoll Highway,2024-08-04T15:45:00+08:00,0.8,TB1 Rainfall 5 Minute Total F,mm,
4/8/2024,S113,S113,Marine Parade Road,2024-08-04T15:45:00+08:00,2,TB1 Rainfall 5 Minute Total F,mm,
4/8/2024,S60,S60,Sentosa,2024-08-04T15:45:00+08:00,0.6,TB1 Rainfall 5 Minute Total F,mm,
4/8/2024,S66,S66,Kranji Way,2024-08-04T15:45:00+08:00,0.6,TB1 Rainfall 5 Minute Total F,mm,
4/8/2024,S24,S24,Upper Changi Road North,2024-08-04T15:45:00+08:00,0.2,TB1 Rainfall 5 Minute Total F,mm,
4/8/2024,S123,S123,Towner Road,2024-08-04T15:45:00+08:00,0.6,TB1 Rainfall 5 Minute Total F,mm,
4/8/2024,S108,S108,Marina Gardens Drive,2024-08-04T15:45:00+08:00,0.8,TB1 Rainfall 5 Minute Total F,mm,
4/8/2024,S109,S109,Ang Mo Kio Avenue 5,2024-08-04T15:45:00+08:00,0.2,TB1 Rainfall 5 Minute Total F,mm,
4/8/2024,S107,S107,East Coast Parkway,2024-08-04T15:45:00+08:00,3.6,TB1 Rainfall 5 Minute Total F,mm,
4/8/2024,S226,S226,Malan Road,2024-08-04T15:45:00+08:00,0.4,TB1 Rainfall 5 Minute Total F,mm,
4/8/2024,S223,S223,Margaret Drive,2024-08-04T15:45:00+08:00,0.203,TB1 Rainfall 5 Minute Total F,mm,
4/8/2024,S224,S224,Airport Boulevard,2024-08-04T15:45:00+08:00,2.613,TB1 Rainfall 5 Minute Total F,mm,
4/8/2024,S77,S77,Alexandra Road,2024-08-04T15:45:00+08:00,0.4,TB1 Rainfall 5 Minute Total F,mm,
4/8/2024,S79,S79,Somerset Road,2024-08-04T15:45:00+08:00,0.6,TB1 Rainfall 5 Minute Total F,mm,
4/8/2024,S78,S78,Poole Road,2024-08-04T15:45:00+08:00,1.2,TB1 Rainfall 5 Minute Total F,mm,
4/8/2024,S111,S111,Scotts Road,2024-08-04T15:45:00+08:00,0.6,TB1 Rainfall 5 Minute Total F,mm,
4/8/2024,S214,S214,Tanjong Rhu,2024-08-04T15:40:00+08:00,1.773,TB1 Rainfall 5 Minute Total F,mm,
4/8/2024,S215,S215,Geylang East Central,2024-08-04T15:40:00+08:00,1.218,TB1 Rainfall 5 Minute Total F,mm,
4/8/2024,S212,S212,Tampines Avenue 9,2024-08-04T15:40:00+08:00,4.6,TB1 Rainfall 5 Minute Total F,mm,
4/8/2024,S84,S84,Simei Avenue,2024-08-04T15:40:00+08:00,1.6,TB1 Rainfall 5 Minute Total F,mm,
4/8/2024,S43,S43,Kim Chuan Road,2024-08-04T15:40:00+08:00,1,TB1 Rainfall 5 Minute Total F,mm,
4/8/2024,S221,S221,Hougang Avenue 1,2024-08-04T15:40:00+08:00,1.386,TB1 Rainfall 5 Minute Total F,mm,
4/8/2024,S222,S222,Henderson Road,2024-08-04T15:40:00+08:00,0.603,TB1 Rainfall 5 Minute Total F,mm,
4/8/2024,S207,S207,Bedok Road,2024-08-04T15:40:00+08:00,1.809,TB1 Rainfall 5 Minute Total F,mm,
4/8/2024,S208,S208,Changi East Close,2024-08-04T15:40:00+08:00,2.04,TB1 Rainfall 5 Minute Total F,mm,
4/8/2024,S90,S90,Bukit Timah Road,2024-08-04T15:40:00+08:00,1.2,TB1 Rainfall 5 Minute Total F,mm,
4/8/2024,S209,S209,Yishun Ring Road,2024-08-04T15:40:00+08:00,0.202,TB1 Rainfall 5 Minute Total F,mm,
4/8/2024,S94,S94,Pasir Ris Street 51,2024-08-04T15:40:00+08:00,0.4,TB1 Rainfall 5 Minute Total F,mm,
4/8/2024,S210,S210,Woodlands Centre,2024-08-04T15:40:00+08:00,0.402,TB1 Rainfall 5 Minute Total F,mm,
4/8/2024,S119,S119,Nicoll Highway,2024-08-04T15:40:00+08:00,1.4,TB1 Rainfall 5 Minute Total F,mm,
4/8/2024,S113,S113,Marine Parade Road,2024-08-04T15:40:00+08:00,2,TB1 Rainfall 5 Minute Total F,mm,
4/8/2024,S60,S60,Sentosa,2024-08-04T15:40:00+08:00,1.2,TB1 Rainfall 5 Minute Total F,mm,
4/8/2024,S66,S66,Kranji Way,2024-08-04T15:40:00+08:00,1,TB1 Rainfall 5 Minute Total F,mm,
4/8/2024,S24,S24,Upper Changi Road North,2024-08-04T15:40:00+08:00,0.8,TB1 Rainfall 5 Minute Total F,mm,
4/8/2024,S123,S123,Towner Road,2024-08-04T15:40:00+08:00,0.8,TB1 Rainfall 5 Minute Total F,mm,
4/8/2024,S108,S108,Marina Gardens Drive,2024-08-04T15:40:00+08:00,1.8,TB1 Rainfall 5 Minute Total F,mm,
4/8/2024,S227,S227,Woodlands Drive 62,2024-08-04T15:40:00+08:00,0.202,TB1 Rainfall 5 Minute Total F,mm,
4/8/2024,S107,S107,East Coast Parkway,2024-08-04T15:40:00+08:00,3.4,TB1 Rainfall 5 Minute Total F,mm,
4/8/2024,S226,S226,Malan Road,2024-08-04T15:40:00+08:00,0.2,TB1 Rainfall 5 Minute Total F,mm,
4/8/2024,S223,S223,Margaret Drive,2024-08-04T15:40:00+08:00,0.203,TB1 Rainfall 5 Minute Total F,mm,
4/8/2024,S77,S77,Alexandra Road,2024-08-04T15:40:00+08:00,0.2,TB1 Rainfall 5 Minute Total F,mm,
4/8/2024,S79,S79,Somerset Road,2024-08-04T15:40:00+08:00,1.2,TB1 Rainfall 5 Minute Total F,mm,
4/8/2024,S78,S78,Poole Road,2024-08-04T15:40:00+08:00,0.8,TB1 Rainfall 5 Minute Total F,mm,
4/8/2024,S111,S111,Scotts Road,2024-08-04T15:40:00+08:00,1.4,TB1 Rainfall 5 Minute Total F,mm,
5/8/2024,S210,S210,Woodlands Centre,2024-08-05T18:40:00+08:00,0.402,TB1 Rainfall 5 Minute Total F,mm,
5/8/2024,S210,S210,Woodlands Centre,2024-08-05T18:35:00+08:00,2.01,TB1 Rainfall 5 Minute Total F,mm,
5/8/2024,S210,S210,Woodlands Centre,2024-08-05T18:30:00+08:00,0.201,TB1 Rainfall 5 Minute Total F,mm,
5/8/2024,S116,S116,West Coast Highway,2024-08-05T18:25:00+08:00,0.2,TB1 Rainfall 5 Minute Total F,mm,
5/8/2024,S116,S116,West Coast Highway,2024-08-05T18:20:00+08:00,0.4,TB1 Rainfall 5 Minute Total F,mm,
5/8/2024,S116,S116,West Coast Highway,2024-08-05T18:15:00+08:00,0.6,TB1 Rainfall 5 Minute Total F,mm,
5/8/2024,S213,S213,Coronation Walk,2024-08-05T18:10:00+08:00,0.2,TB1 Rainfall 5 Minute Total F,mm,
5/8/2024,S116,S116,West Coast Highway,2024-08-05T18:10:00+08:00,0.4,TB1 Rainfall 5 Minute Total F,mm,
5/8/2024,S71,S71,Kent Ridge Road,2024-08-05T18:10:00+08:00,0.2,TB1 Rainfall 5 Minute Total F,mm,
5/8/2024,S213,S213,Coronation Walk,2024-08-05T18:05:00+08:00,0.6,TB1 Rainfall 5 Minute Total F,mm,
5/8/2024,S116,S116,West Coast Highway,2024-08-05T18:05:00+08:00,1.6,TB1 Rainfall 5 Minute Total F,mm,
5/8/2024,S226,S226,Malan Road,2024-08-05T18:05:00+08:00,0.2,TB1 Rainfall 5 Minute Total F,mm,
5/8/2024,S116,S116,West Coast Highway,2024-08-05T18:00:00+08:00,0.6,TB1 Rainfall 5 Minute Total F,mm,
